dataset,sample_index,stream_step,label,clip_pred,clip_correct,clip_confidence,clip_entropy,clip_margin,tda_pred,tda_correct,tda_changed_prediction,tda_beneficial_flip,tda_harmful_flip,tda_input_confidence,tda_input_entropy,tda_norm_entropy_scaled,tda_final_confidence,tda_final_entropy,tda_true_class_prob,tda_final_margin,tda_entropy_drop,tda_positive_cache_size,tda_negative_cache_size,tda_negative_gate_open,tda_fallback_used,freetta_pred,freetta_correct,freetta_changed_prediction,freetta_beneficial_flip,freetta_harmful_flip,freetta_input_confidence,freetta_input_entropy,freetta_final_confidence,freetta_final_entropy,freetta_true_class_prob,freetta_final_margin,freetta_entropy_drop,freetta_em_weight,freetta_mu_update_norm,freetta_mu_drift,freetta_prior_entropy
dtd,1465,1465,36,36,1,0.022177811712026596,3.8499815464019775,0.015705198049545288,36,1,0,0,0,0.34864529967308044,2.7046003341674805,0.7024666620485462,0.36345165967941284,2.558445930480957,0.36345165967941284,1.5566520690917969,0.14615440368652344,135,120,0,0,36,1,0,0,0,0.022177811712026596,3.8499815464019775,0.022317219525575638,3.849900484085083,0.022317219525575638,0.016544818878173828,8.106231689453125e-05,0.0004528439021669328,0.0002383228566031903,0.35857707262039185,3.8501124382019043
dtd,1466,1466,36,36,1,0.021862905472517014,3.850020170211792,0.0007422566413879395,36,1,0,0,0,0.12525226175785065,3.1487059593200684,0.8178143502658335,0.2001904547214508,2.8865835666656494,0.2001904547214508,0.2043018341064453,0.26212239265441895,135,120,0,0,36,1,0,0,0,0.021862905472517014,3.850020170211792,0.021953366696834564,3.849961280822754,0.021953366696834564,0.0004134178161621094,5.888938903808594e-05,0.00045280891936272383,0.0002422544057480991,0.3587302267551422,3.8501124382019043
dtd,1467,1467,36,14,0,0.02199617214500904,3.850027561187744,0.004622340202331543,14,0,0,0,0,0.213313028216362,2.9934873580932617,0.7774993760664376,0.28901296854019165,2.6973705291748047,0.042733535170555115,0.78076171875,0.29611682891845703,135,120,0,0,14,0,0,0,0,0.02199617214500904,3.850027561187744,0.022101718932390213,3.849954605102539,0.021741479635238647,0.0034940242767333984,7.295608520507812e-05,0.00045280225458554924,0.00023498502559959888,0.3588997423648834,3.8501124382019043
dtd,1468,1468,36,14,0,0.021814806386828423,3.850029230117798,2.2679567337036133e-05,9,0,1,0,0,0.10608445852994919,3.202597141265869,0.8318115232370371,0.17299489676952362,2.9678895473480225,0.04458325728774071,0.2691974639892578,0.23470759391784668,135,120,0,0,12,0,1,0,0,0.021814806386828423,3.850029230117798,0.021956434473395348,3.8499526977539062,0.021696044132113457,0.0019154548645019531,7.653236389160156e-05,0.00045280071208253503,0.00023424840765073895,0.3590679168701172,3.8501124382019043
dtd,1469,1469,36,36,1,0.022688942030072212,3.849942684173584,0.013126790523529053,36,1,0,0,0,0.6223939061164856,1.2978301048278809,0.3370858052952163,0.8157380819320679,0.7300106883049011,0.8157380819320679,2.2457408905029297,0.5678194165229797,135,120,1,0,36,1,0,0,0,0.022688942030072212,3.849942684173584,0.022911854088306427,3.8498728275299072,0.022911854088306427,0.018248558044433594,6.985664367675781e-05,0.00045287911780178547,0.00024192093405872583,0.3592103123664856,3.8501124382019043
dtd,1470,1470,36,36,1,0.022306300699710846,3.8499395847320557,0.012712687253952026,36,1,0,0,0,0.40693047642707825,2.371495008468628,0.6159491151495904,0.5179176330566406,1.9506702423095703,0.5179176330566406,1.3650074005126953,0.4208247661590576,135,120,0,0,36,1,0,0,0,0.022306300699710846,3.8499395847320557,0.022470828145742416,3.8498525619506836,0.022470828145742416,0.019598722457885742,8.702278137207031e-05,0.0004528819117695093,0.00024326883431058377,0.35935771465301514,3.8501124382019043
dtd,1471,1471,36,36,1,0.022847935557365417,3.849968910217285,0.03711068630218506,36,1,0,0,0,0.906115710735321,0.5696426033973694,0.14795344551059816,0.9877821803092957,0.09516309201717377,0.9877821803092957,5.400854110717773,0.4744795113801956,135,120,0,0,36,1,0,0,0,0.022847935557365417,3.849968910217285,0.023105422034859657,3.8498926162719727,0.023105422034859657,0.042353153228759766,7.62939453125e-05,0.0004528553399723023,0.00023852576850913465,0.3595190644264221,3.8501124382019043
dtd,1472,1472,36,3,0,0.022333567962050438,3.849910259246826,0.0016392767429351807,3,0,0,0,0,0.35415834188461304,2.107132911682129,0.5472862678683377,0.4266016483306885,1.6354496479034424,0.3521520495414734,0.1917877197265625,0.4716832637786865,135,120,0,0,3,0,0,0,0,0.022333567962050438,3.849910259246826,0.02250821515917778,3.8498129844665527,0.022455941885709763,0.0023250579833984375,9.72747802734375e-05,0.0004529084835667163,0.00023731624241918325,0.3596818745136261,3.8501124382019043
dtd,1473,1473,36,3,0,0.022347886115312576,3.8499069213867188,0.0013065040111541748,3,0,0,0,0,0.2734636962413788,2.1245100498199463,0.5517996372077623,0.34284624457359314,1.7973823547363281,0.2762708067893982,0.21590042114257812,0.32712769508361816,135,120,0,0,3,0,0,0,0,0.022347886115312576,3.8499069213867188,0.02252756617963314,3.849808931350708,0.02248050458729267,0.0020914077758789062,9.799003601074219e-05,0.0004529115103650838,0.00023606418108101934,0.35985636711120605,3.8501124382019043
dtd,1474,1474,36,36,1,0.022586945444345474,3.8499135971069336,0.017353147268295288,36,1,0,0,0,0.6587696671485901,1.498828411102295,0.38929115611998466,0.6587705016136169,1.4988261461257935,0.6587705016136169,1.735321044921875,2.2649765014648438e-06,135,120,1,1,36,1,0,0,0,0.022586945444345474,3.8499135971069336,0.022792799398303032,3.8497986793518066,0.022792799398303032,0.019694089889526367,0.00011491775512695312,0.0004529054567683488,0.00024022105208132416,0.36001306772232056,3.8501126766204834
dtd,1475,1475,36,36,1,0.022715747356414795,3.850008726119995,0.03952765464782715,36,1,0,0,0,0.8915224075317383,0.6883913278579712,0.1787960875973221,0.9751784801483154,0.19372576475143433,0.9751784801483154,5.121206283569336,0.49466556310653687,135,120,0,0,36,1,0,0,0,0.022715747356414795,3.850008726119995,0.02295082062482834,3.8499503135681152,0.02295082062482834,0.04557013511657715,5.841255187988281e-05,0.0004528192803263664,0.0002426982973702252,0.36015287041664124,3.8501124382019043
dtd,1476,1476,36,43,0,0.02328142523765564,3.8499016761779785,0.05555152893066406,43,0,0,0,0,0.9855499863624573,0.11731835454702377,0.03047113167685217,0.9972960352897644,0.02551235258579254,0.0010277614928781986,6.877664566040039,0.09180600196123123,135,120,0,0,43,0,0,0,0,0.02328142523765564,3.8499016761779785,0.02346600964665413,3.849822521209717,0.022140365093946457,0.058150529861450195,7.915496826171875e-05,0.00045291625428944826,0.00024204795772675425,0.36029720306396484,3.8501124382019043
dtd,1477,1477,36,36,1,0.022637413814663887,3.849961519241333,0.035779550671577454,36,1,0,0,0,0.8040844202041626,1.0926103591918945,0.2837840187494649,0.9336795210838318,0.44455987215042114,0.9336795210838318,4.569604873657227,0.6480504870414734,135,120,1,0,36,1,0,0,0,0.022637413814663887,3.849961519241333,0.022857557982206345,3.849884271621704,0.022857557982206345,0.039215803146362305,7.724761962890625e-05,0.00045286203385330737,0.00024368336016777903,0.36044439673423767,3.8501124382019043
dtd,1478,1478,36,36,1,0.022140301764011383,3.849968910217285,0.014279842376708984,36,1,0,0,0,0.31637856364250183,2.801008701324463,0.7275068363821646,0.4109787940979004,2.4706687927246094,0.4109787940979004,1.721944808959961,0.3303399085998535,135,120,0,0,36,1,0,0,0,0.022140301764011383,3.849968910217285,0.022274456918239594,3.849881410598755,0.022274456918239594,0.01598215103149414,8.749961853027344e-05,0.0004528553399723023,0.00023388705449178815,0.36061063408851624,3.8501124382019043
dtd,1479,1479,36,36,1,0.022127848118543625,3.84999418258667,0.00657382607460022,36,1,0,0,0,0.27232375741004944,2.7320876121520996,0.7096059410653847,0.34411221742630005,2.549984931945801,0.34411221742630005,0.9661750793457031,0.18210268020629883,135,120,0,0,36,1,0,0,0,0.022127848118543625,3.84999418258667,0.022259443998336792,3.849928379058838,0.022259443998336792,0.005721092224121094,6.580352783203125e-05,0.00045283243525773287,0.0002462101401761174,0.3607472777366638,3.850112199783325
dtd,1480,1480,37,37,1,0.022392595186829567,3.8499982357025146,0.010771632194519043,37,1,0,0,0,0.49547213315963745,1.883535623550415,0.48921127665698716,0.8097265362739563,0.9005665183067322,0.8097265362739563,2.3653640747070312,0.9829691052436829,135,120,1,0,37,1,0,0,0,0.022392595186829567,3.8499982357025146,0.022558966651558876,3.849926471710205,0.022558966651558876,0.011940956115722656,7.176399230957031e-05,0.0004528287681750953,0.00022970080317463726,0.3609236776828766,3.850111961364746
dtd,1481,1481,37,18,0,0.022278115153312683,3.849921703338623,0.01499512791633606,18,0,0,0,0,0.3741874694824219,2.52681827545166,0.6562912742174777,0.3741861581802368,2.5268216133117676,0.06459683924913406,1.4995059967041016,-3.337860107421875e-06,135,120,0,1,18,0,0,0,0,0.022278115153312683,3.849921703338623,0.022294573485851288,3.849821090698242,0.021969975903630257,0.00951242446899414,0.00010061264038085938,0.0004528981226030737,0.00022735510719940066,0.3611035645008087,3.850111961364746
dtd,1482,1482,37,37,1,0.022049054503440857,3.850005865097046,0.00621989369392395,37,1,0,0,0,0.2200269103050232,2.875487804412842,0.746851316332829,0.4282815158367157,2.1709346771240234,0.4282815158367157,1.0417594909667969,0.7045531272888184,135,120,0,0,37,1,0,0,0,0.022049054503440857,3.850005865097046,0.02215517684817314,3.84993577003479,0.02215517684817314,0.008503913879394531,7.009506225585938e-05,0.00045282189967110753,0.0002254410064779222,0.36128711700439453,3.850112199783325
dtd,1483,1483,37,41,0,0.021776016801595688,3.8500540256500244,0.0012782961130142212,7,0,1,0,0,0.10860265046358109,3.3416500091552734,0.8679277666318731,0.13181447982788086,3.2456541061401367,0.03140946850180626,0.23965835571289062,0.09599590301513672,135,120,0,0,7,0,1,0,0,0.021776016801595688,3.8500540256500244,0.021867576986551285,3.8499984741210938,0.021428510546684265,0.0017788410186767578,5.555152893066406e-05,0.0004527782730292529,0.00024023534206207842,0.3614467680454254,3.850112199783325
dtd,1484,1484,37,6,0,0.021968992426991463,3.8500075340270996,0.003099292516708374,6,0,0,0,0,0.19144020974636078,3.027604579925537,0.786360652402213,0.19144116342067719,3.027604103088379,0.00745760602876544,0.3099346160888672,4.76837158203125e-07,135,120,0,1,6,0,0,0,0,0.021968992426991463,3.8500075340270996,0.022055143490433693,3.84993052482605,0.021255729719996452,0.0013921260833740234,7.700920104980469e-05,0.0004528203571680933,0.00024162141198758036,0.3615959584712982,3.850111961364746
dtd,1485,1485,37,37,1,0.021946197375655174,3.8500239849090576,0.00011348724365234375,37,1,0,0,0,0.16002225875854492,2.9470925331115723,0.7654492341547138,0.307047575712204,2.4664101600646973,0.307047575712204,0.6110877990722656,0.480682373046875,135,120,0,0,7,0,1,0,1,0.021946197375655174,3.8500239849090576,0.022097814828157425,3.8499600887298584,0.02203661948442459,0.0027730464935302734,6.389617919921875e-05,0.00045280548511072993,0.00022793271637056023,0.3617818057537079,3.850111961364746
dtd,1486,1486,37,23,0,0.022426873445510864,3.8499488830566406,0.01730525493621826,23,0,0,0,0,0.5244739651679993,1.9685581922531128,0.5112942141176016,0.6925239562988281,1.295988917350769,0.10544750094413757,1.8821296691894531,0.6725692749023438,135,120,0,0,23,0,0,0,0,0.022426873445510864,3.8499488830566406,0.02252890169620514,3.849858283996582,0.02209765464067459,0.013394594192504883,9.059906005859375e-05,0.0004528735007625073,0.00022725512098986655,0.3619690239429474,3.850111961364746
dtd,1487,1487,37,24,0,0.021859338507056236,3.8500752449035645,0.003336787223815918,24,0,0,0,0,0.15410494804382324,3.1834003925323486,0.8268255458877547,0.21732118725776672,2.929919719696045,0.11667918413877487,0.6219482421875,0.2534806728363037,135,120,0,0,24,0,0,0,0,0.021859338507056236,3.8500752449035645,0.02204628847539425,3.850025177001953,0.021720394492149353,0.005142927169799805,5.0067901611328125e-05,0.000452759035397321,0.00023141494602896273,0.36214616894721985,3.850111961364746
dtd,1488,1488,37,34,0,0.022105054929852486,3.8499956130981445,0.0011409223079681396,34,0,0,0,0,0.2252347320318222,2.649913787841797,0.6882629088466186,0.22670109570026398,2.4730238914489746,0.17669548094272614,0.08722496032714844,0.17688989639282227,135,120,0,0,34,0,0,0,0,0.022105054929852486,3.8499956130981445,0.022298380732536316,3.849912405014038,0.02202696166932583,0.0007176399230957031,8.320808410644531e-05,0.00045283118379302323,0.00024096888955682516,0.3622935712337494,3.850111961364746
dtd,1489,1489,37,34,0,0.021860487759113312,3.850069999694824,0.007613867521286011,34,0,0,0,0,0.1620025932788849,3.2642717361450195,0.8478302844013513,0.1695607751607895,3.2204465866088867,0.09279049932956696,0.6028671264648438,0.04382514953613281,135,120,0,0,34,0,0,0,0,0.021860487759113312,3.850069999694824,0.022015323862433434,3.8500192165374756,0.021707547828555107,0.009457111358642578,5.078315734863281e-05,0.00045276377932168543,0.00024366362777072936,0.3624398112297058,3.850111722946167
dtd,1490,1490,37,24,0,0.02184642292559147,3.850032329559326,0.0005484521389007568,37,1,1,1,0,0.11125776171684265,3.0787596702575684,0.7996471794718013,0.17816157639026642,2.824957847595215,0.17816157639026642,0.1062164306640625,0.2538018226623535,135,120,0,0,24,0,0,0,0,0.02184642292559147,3.850032329559326,0.022017961367964745,3.8499691486358643,0.02189432829618454,0.003009319305419922,6.318092346191406e-05,0.0004527979181148112,0.00023957744997460395,0.3625975549221039,3.850111961364746
dtd,1491,1491,37,1,0,0.022339342162013054,3.849820613861084,0.002397507429122925,1,0,0,0,0,0.26436543464660645,2.3787856101989746,0.6178427053400309,0.5684815645217896,1.5272725820541382,0.20698577165603638,1.0103187561035156,0.8515130281448364,135,120,0,0,1,0,0,0,0,0.022339342162013054,3.849820613861084,0.022586315870285034,3.8496971130371094,0.022427359595894814,0.007062673568725586,0.00012350082397460938,0.00045298971235752106,0.00023330387193709612,0.36276015639305115,3.850111961364746
dtd,1492,1492,37,34,0,0.022200720384716988,3.8498973846435547,0.004225254058837891,34,0,0,0,0,0.24485446512699127,2.62402606010437,0.6815390814988231,0.2448548525571823,2.624025344848633,0.08922313153743744,0.42252349853515625,7.152557373046875e-07,135,120,0,1,34,0,0,0,0,0.022200720384716988,3.8498973846435547,0.022409476339817047,3.8497776985168457,0.022068770602345467,0.004132747650146484,0.00011968612670898438,0.000452920125098899,0.0002287581592099741,0.3629303276538849,3.850111961364746
dtd,1493,1493,37,24,0,0.022024812176823616,3.850024700164795,0.006843984127044678,37,1,1,1,0,0.21362048387527466,2.895005702972412,0.7519207060234739,0.24976353347301483,2.6133437156677246,0.24976353347301483,0.3508338928222656,0.2816619873046875,135,120,0,0,24,0,0,0,0,0.022024812176823616,3.850024700164795,0.022229380905628204,3.849945306777954,0.02190878428518772,0.012048482894897461,7.939338684082031e-05,0.0004528048448264599,0.00022434759011957794,0.36311137676239014,3.850111961364746
dtd,1494,1494,37,41,0,0.02216986007988453,3.850006580352783,0.004119157791137695,41,0,0,0,0,0.3324344754219055,2.525557518005371,0.6559638173049871,0.41080671548843384,1.8386757373809814,0.006449701730161905,0.17158126831054688,0.6868817806243896,135,120,0,0,41,0,0,0,0,0.02216986007988453,3.850006580352783,0.0222788006067276,3.8499302864074707,0.02131872996687889,0.0024378299713134766,7.62939453125e-05,0.000452821230283007,0.00022925798839423805,0.3632861077785492,3.850111961364746
dtd,1495,1495,37,34,0,0.021905241534113884,3.850008010864258,0.0028783679008483887,42,0,1,0,0,0.14014172554016113,3.122222423553467,0.8109357735185839,0.15389539301395416,3.019847869873047,0.02726641111075878,0.20233917236328125,0.10237455368041992,135,120,0,0,34,0,0,0,0,0.021905241534113884,3.850008010864258,0.022066695615649223,3.8499298095703125,0.021369125694036484,0.005922555923461914,7.82012939453125e-05,0.00045281994971446693,0.00022773872478865087,0.36346033215522766,3.850111722946167
dtd,1496,1496,37,34,0,0.022077960893511772,3.8499739170074463,0.001057744026184082,23,0,1,0,0,0.20811133086681366,2.724640130996704,0.7076716045344714,0.2521694004535675,2.4515185356140137,0.10489292442798615,0.22280502319335938,0.27312159538269043,135,120,0,0,34,0,0,0,0,0.022077960893511772,3.8499739170074463,0.02226731739938259,3.8498878479003906,0.021810300648212433,0.0002923011779785156,8.606910705566406e-05,0.0004528508288785815,0.000232609934755601,0.36363399028778076,3.850111484527588
dtd,1497,1497,37,37,1,0.02240072935819626,3.8499269485473633,0.0053567588329315186,37,1,0,0,0,0.4004068970680237,2.026081085205078,0.5262346524858388,0.8265780806541443,0.8014769554138184,0.8265780806541443,2.4430599212646484,1.2246041297912598,135,120,0,0,37,1,0,0,0,0.02240072935819626,3.8499269485473633,0.022565053775906563,3.84981632232666,0.022565053775906563,0.002713918685913086,0.000110626220703125,0.00045289337867870927,0.00023598763800691813,0.36380067467689514,3.850111484527588
dtd,1498,1498,37,23,0,0.022105399519205093,3.8499674797058105,0.008872449398040771,23,0,0,0,0,0.257360577583313,2.8796868324279785,0.7479419311480303,0.4223320782184601,2.247081995010376,0.18531757593154907,0.8237209320068359,0.6326048374176025,135,120,0,0,23,0,0,0,0,0.022105399519205093,3.8499674797058105,0.0221615768969059,3.849872589111328,0.02199373207986355,0.0076024532318115234,9.489059448242188e-05,0.00045285664964467287,0.00022831962269265205,0.3639788329601288,3.850111484527588
dtd,1499,1499,37,37,1,0.02178076095879078,3.850083351135254,0.0010287165641784668,34,0,1,0,1,0.12142735719680786,3.309223175048828,0.8595055352109159,0.1435096561908722,3.138324737548828,0.12951350212097168,0.10261726379394531,0.1708984375,135,120,0,0,34,0,1,0,1,0.02178076095879078,3.850083351135254,0.02189379744231701,3.850046396255493,0.021843012422323227,0.0023224353790283203,3.695487976074219e-05,0.0004527517012320459,0.00023859100474510342,0.364131361246109,3.850111484527588
dtd,1500,1500,37,3,0,0.02217053808271885,3.8498761653900146,0.003192812204360962,3,0,0,0,0,0.20850533246994019,2.7559072971343994,0.7157926350434857,0.2795737683773041,2.360264301300049,0.23803406953811646,0.16085243225097656,0.3956429958343506,135,120,0,0,3,0,0,0,0,0.02217053808271885,3.8498761653900146,0.022320926189422607,3.8497462272644043,0.022209497168660164,0.0050046443939208984,0.00012993812561035156,0.0004529393627308309,0.00023297204461414367,0.36430156230926514,3.850111484527588
dtd,1501,1501,37,37,1,0.021944012492895126,3.8500657081604004,0.004211723804473877,37,1,0,0,0,0.21255990862846375,3.0772712230682373,0.7992605846335489,0.3274778425693512,2.709012746810913,0.3274778425693512,0.8752403259277344,0.3682584762573242,135,120,0,0,37,1,0,0,0,0.021944012492895126,3.8500657081604004,0.02203398384153843,3.8500165939331055,0.02203398384153843,0.0010907649993896484,4.9114227294921875e-05,0.00045276767923496664,0.00022890299442224205,0.3644842803478241,3.850111484527588
dtd,1502,1502,37,37,1,0.022269152104854584,3.8499672412872314,0.0022869110107421875,37,1,0,0,0,0.3546737730503082,2.2430176734924316,0.5825796581139348,0.5885587930679321,1.6125019788742065,0.5885587930679321,1.0798053741455078,0.6305156946182251,135,120,0,0,37,1,0,0,0,0.022269152104854584,3.8499672412872314,0.022415729239583015,3.8499016761779785,0.022415729239583015,0.008142471313476562,6.556510925292969e-05,0.0004528568824753165,0.00023578717082273215,0.36464253067970276,3.850111246109009
dtd,1503,1503,37,1,0,0.022022651508450508,3.8499789237976074,0.009398818016052246,1,0,0,0,0,0.20392034947872162,3.020846366882324,0.7846053396863547,0.452605664730072,2.435417652130127,0.03499352186918259,2.1592941284179688,0.5854287147521973,135,120,0,0,1,0,0,0,0,0.022022651508450508,3.8499789237976074,0.022212835028767586,3.849896192550659,0.021569103002548218,0.009785890579223633,8.273124694824219e-05,0.0004528462886810303,0.00023324454377871007,0.3647981584072113,3.850111484527588
dtd,1504,1504,37,34,0,0.022215764969587326,3.8500161170959473,0.006569117307662964,34,0,0,0,0,0.36039668321609497,2.3696422576904297,0.615467899630119,0.46703946590423584,1.9553513526916504,0.2001720368862152,0.8472366333007812,0.4142909049987793,135,120,0,0,34,0,0,0,0,0.022215764969587326,3.8500161170959473,0.022428106516599655,3.8499391078948975,0.022174466401338577,0.011373519897460938,7.700920104980469e-05,0.00045281261554919183,0.00023360623163171113,0.36496636271476746,3.850111246109009
dtd,1505,1505,37,37,1,0.022538846358656883,3.8499884605407715,0.010930508375167847,37,1,0,0,0,0.6060261726379395,1.4642326831817627,0.38030559725331514,0.9308760166168213,0.3775296211242676,0.9308760166168213,3.180633544921875,1.0867030620574951,135,120,1,0,37,1,0,0,0,0.022538846358656883,3.8499884605407715,0.02273058518767357,3.8499162197113037,0.02273058518767357,0.00928354263305664,7.224082946777344e-05,0.0004528376448433846,0.00023203963064588606,0.3651236593723297,3.8501110076904297
dtd,1506,1506,37,37,1,0.022346869111061096,3.8499271869659424,0.007206559181213379,37,1,0,0,0,0.38550451397895813,2.1834890842437744,0.567118279640492,0.41895240545272827,1.986651062965393,0.41895240545272827,0.6404438018798828,0.19683802127838135,135,120,0,0,37,1,0,0,0,0.022346869111061096,3.8499271869659424,0.022501418367028236,3.8498265743255615,0.022501418367028236,0.008162736892700195,0.00010061264038085938,0.0004528931458480656,0.00023169274209067225,0.3652922213077545,3.850111246109009
dtd,1507,1507,37,34,0,0.021957995370030403,3.8500773906707764,0.009512484073638916,34,0,0,0,0,0.24331438541412354,3.1030850410461426,0.8059652153771703,0.2433144450187683,3.1030843257904053,0.03392574191093445,0.9512481689453125,7.152557373046875e-07,135,120,0,1,34,0,0,0,0,0.021957995370030403,3.8500773906707764,0.02213246189057827,3.85003399848938,0.021551823243498802,0.011848926544189453,4.3392181396484375e-05,0.0004527570854406804,0.0002262016641907394,0.3654753863811493,3.850111484527588
dtd,1508,1508,37,34,0,0.022390982136130333,3.8499631881713867,0.015977084636688232,34,0,0,0,0,0.5447677373886108,2.0003037452697754,0.5195394961952452,0.8619474768638611,0.7436690330505371,0.023739445954561234,2.9284114837646484,1.2566347122192383,135,120,0,0,34,0,0,0,0,0.022390982136130333,3.8499631881713867,0.022634394466876984,3.8498716354370117,0.022005707025527954,0.02149343490600586,9.1552734375e-05,0.0004528605495579541,0.00023406997206620872,0.36564990878105164,3.850111246109009
dtd,1509,1509,37,37,1,0.022393174469470978,3.850008249282837,0.00799262523651123,37,1,0,0,0,0.508935272693634,1.8062527179718018,0.4691385642383028,0.8551815748214722,0.6812566518783569,0.8551815748214722,2.3179969787597656,1.1249960660934448,135,120,1,0,37,1,0,0,0,0.022393174469470978,3.850008249282837,0.02255694940686226,3.849943161010742,0.02255694940686226,0.005532741546630859,6.508827209472656e-05,0.0004528197168838233,0.00022733004880137742,0.36582812666893005,3.8501110076904297
dtd,1510,1510,37,37,1,0.022255709394812584,3.8500022888183594,0.001277238130569458,37,1,0,0,0,0.3416648805141449,2.168978214263916,0.5633493669958408,0.5851486325263977,1.5264756679534912,0.5851486325263977,0.9934654235839844,0.6425025463104248,135,120,0,0,34,0,1,0,1,0.022255709394812584,3.8500022888183594,0.022439271211624146,3.849930763244629,0.022400958463549614,0.0017087459564208984,7.152557373046875e-05,0.00045282510109245777,0.00024268132983706892,0.36596718430519104,3.8501110076904297
dtd,1511,1511,37,23,0,0.022160137072205544,3.84987211227417,0.003961235284805298,23,0,0,0,0,0.20270349085330963,2.779106616973877,0.7218182013955843,0.4321654438972473,2.1568164825439453,0.048457108438014984,1.2568130493164062,0.6222901344299316,135,120,0,0,1,0,1,0,0,0.022160137072205544,3.84987211227417,0.022279338911175728,3.849740505218506,0.021919889375567436,0.0026543140411376953,0.0001316070556640625,0.00045294302981346846,0.00022525533859152347,0.36614924669265747,3.8501110076904297
dtd,1512,1512,37,34,0,0.021944018080830574,3.8500349521636963,0.006521791219711304,34,0,0,0,0,0.1911611407995224,3.126601219177246,0.8120730794290987,0.27946746349334717,2.7568471431732178,0.06444329768419266,1.017740249633789,0.3697540760040283,135,120,0,0,34,0,0,0,0,0.021944018080830574,3.8500349521636963,0.02211694046854973,3.8499653339385986,0.02171948365867138,0.012016773223876953,6.961822509765625e-05,0.0004527955607045442,0.000231393234571442,0.36633145809173584,3.8501107692718506
dtd,1513,1513,37,37,1,0.02199915610253811,3.849942445755005,0.00039833784103393555,1,0,1,0,1,0.1557251363992691,2.969726085662842,0.771327853598087,0.2760305106639862,2.5629823207855225,0.18349617719650269,0.40831756591796875,0.40674376487731934,135,120,0,0,1,0,1,0,1,0.02199915610253811,3.849942445755005,0.022180574014782906,3.849851369857788,0.02209649607539177,0.0029816627502441406,9.107589721679688e-05,0.00045287932152859867,0.00022887866361998022,0.36650097370147705,3.8501110076904297
dtd,1514,1514,37,34,0,0.022301025688648224,3.8499763011932373,0.0023963451385498047,37,1,1,1,0,0.37967368960380554,2.1032087802886963,0.5462670520357578,0.45083707571029663,1.726739764213562,0.45083707571029663,0.3373546600341797,0.3764690160751343,135,120,0,0,34,0,0,0,0,0.022301025688648224,3.8499763011932373,0.02252780832350254,3.8498916625976562,0.0223851315677166,0.006353616714477539,8.463859558105469e-05,0.00045284864609129727,0.0002300560736330226,0.36667266488075256,3.8501107692718506
dtd,1515,1515,37,7,0,0.021948734298348427,3.8500123023986816,0.000759124755859375,7,0,0,0,0,0.16337524354457855,3.0538549423217773,0.7931786669595201,0.24687296152114868,2.7274794578552246,0.005206307861953974,0.3683319091796875,0.32637548446655273,135,120,0,0,7,0,0,0,0,0.021948734298348427,3.8500123023986816,0.02209177426993847,3.8499317169189453,0.021154096350073814,0.002069234848022461,8.058547973632812e-05,0.00045281604980118573,0.00023613526718690991,0.366830438375473,3.8501110076904297
dtd,1516,1516,37,34,0,0.022140439599752426,3.8500258922576904,0.01392337679862976,34,0,0,0,0,0.32766687870025635,2.6910266876220703,0.6989411747297273,0.386104553937912,2.4575915336608887,0.07357221841812134,1.4100189208984375,0.23343515396118164,135,120,0,0,34,0,0,0,0,0.022140439599752426,3.8500258922576904,0.022343523800373077,3.8499655723571777,0.02174661122262478,0.015228271484375,6.031990051269531e-05,0.00045280373888090253,0.00023347973183263093,0.36699050664901733,3.8501110076904297
dtd,1517,1517,37,37,1,0.02223021909594536,3.849961519241333,0.006550490856170654,37,1,0,0,0,0.3380192220211029,2.5020182132720947,0.6498499465736881,0.4881056547164917,2.043428421020508,0.4881056547164917,1.1764297485351562,0.4585897922515869,135,120,0,0,37,1,0,0,0,0.02223021909594536,3.849961519241333,0.022369639948010445,3.8498668670654297,0.022369639948010445,0.004262685775756836,9.465217590332031e-05,0.00045286203385330737,0.00023264868650585413,0.3671477138996124,3.8501110076904297
dtd,1518,1518,37,37,1,0.022551828995347023,3.849968910217285,0.017063260078430176,37,1,0,0,0,0.6861236691474915,1.4041461944580078,0.3646993153806235,0.954509973526001,0.2906050682067871,0.954509973526001,3.8537254333496094,1.1135411262512207,135,120,1,0,37,1,0,0,0,0.022551828995347023,3.849968910217285,0.022744234651327133,3.849881887435913,0.022744234651327133,0.015723466873168945,8.702278137207031e-05,0.0004528553399723023,0.00023421527293976396,0.3672962188720703,3.8501110076904297
dtd,1519,1519,37,23,0,0.0222640223801136,3.8498730659484863,0.0040915608406066895,23,0,0,0,0,0.2884416878223419,2.502098560333252,0.6498708151401611,0.5842368006706238,1.6756551265716553,0.005162144545465708,1.3737754821777344,0.8264434337615967,135,120,0,0,7,0,1,0,0,0.0222640223801136,3.8498730659484863,0.022356940433382988,3.8497440814971924,0.021524254232645035,0.0005571842193603516,0.0001289844512939453,0.00045294215669855475,0.00022429383534472436,0.36746856570243835,3.8501107692718506
